start_station_name,end_station_name,member_casual,avgTemp,season,date,day_name,time_period,rideable_type,daily_rides,trip_duration
Essex Light Rail,Grove St PATH,casual,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,401.0
Jersey & 6th St,Grove St PATH,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,180.0
Jersey & 6th St,Grove St PATH,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,203.0
Baldwin at Montgomery,Grove St PATH,casual,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,414.0
Baldwin at Montgomery,Hilltop,casual,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,267.0
McGinley Square,Sip Ave,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,152.0
McGinley Square,Sip Ave,member,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,203.0
Sip Ave,Sip Ave,member,8.2,spring,2022-04-28,Thursday,Afternoon,electric_bike,2095,23.0
8 St & Washington St,Madison St & 1 St,member,8.2,spring,2022-04-28,Thursday,Night,electric_bike,2095,407.0
Dey St,Sip Ave,member,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,262.0
Columbus Dr at Exchange Pl,Morris Canal,casual,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,228.0
Grove St PATH,Morris Canal,member,8.2,spring,2022-04-28,Thursday,Afternoon,classic_bike,2095,509.0
Willow Ave & 12 St,Madison St & 10 St,member,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,637.0
Hamilton Park,Van Vorst Park,member,8.2,spring,2022-04-28,Thursday,Afternoon,classic_bike,2095,568.0
City Hall - Washington St & 1 St,9 St HBLR - Jackson St & 8 St,member,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,606.0
Mama Johnson Field - 4 St & Jackson St,Washington St,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,481.0
Grove St PATH,Brunswick St,member,8.2,spring,2022-04-28,Thursday,Afternoon,electric_bike,2095,219.0
Southwest Park - Jackson St & Observer Hwy,Hudson St & 4 St,casual,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,746.0
Columbus Park - Clinton St & 9 St,W 22 St & 10 Ave,member,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,1912.0
Grove St PATH,Montgomery St,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,167.0
Columbus Park - Clinton St & 9 St,City Hall - Washington St & 1 St,casual,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,357.0
6 St & Grand St,City Hall - Washington St & 1 St,casual,8.2,spring,2022-04-28,Thursday,Night,electric_bike,2095,323.0
Madison St & 10 St,City Hall - Washington St & 1 St,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,443.0
11 St & Washington St,City Hall - Washington St & 1 St,member,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,357.0
8 St & Washington St,City Hall - Washington St & 1 St,casual,8.2,spring,2022-04-28,Thursday,Night,electric_bike,2095,438.0
Newport PATH,Manila & 1st,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,337.0
Hoboken Terminal - Hudson St & Hudson Pl,Madison St & 1 St,member,8.2,spring,2022-04-28,Thursday,Afternoon,classic_bike,2095,300.0
Warren St,Newport PATH,member,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,222.0
Manila & 1st,Newport PATH,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,324.0
Grove St PATH,Dixon Mills,member,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,172.0
Grove St PATH,Dixon Mills,member,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,157.0
Grove St PATH,Dixon Mills,casual,8.2,spring,2022-04-28,Thursday,Evening,electric_bike,2095,128.0
Newport Pkwy,Washington St,member,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,195.0
14 St Ferry - 14 St & Shipyard Ln,9 St HBLR - Jackson St & 8 St,casual,8.2,spring,2022-04-28,Thursday,Morning,classic_bike,2095,464.0
South Waterfront Walkway - Sinatra Dr & 1 St,Adams St & 2 St,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,247.0
South Waterfront Walkway - Sinatra Dr & 1 St,Madison St & 10 St,member,8.2,spring,2022-04-28,Thursday,Afternoon,electric_bike,2095,605.0
Columbus Drive,Newport PATH,member,8.2,spring,2022-04-28,Thursday,Morning,electric_bike,2095,195.0
South Waterfront Walkway - Sinatra Dr & 1 St,South Waterfront Walkway - Sinatra Dr & 1 St,casual,8.2,spring,2022-04-28,Thursday,Night,electric_bike,2095,2666.0
South Waterfront Walkway - Sinatra Dr & 1 St,11 St & Washington St,casual,8.2,spring,2022-04-28,Thursday,Afternoon,classic_bike,2095,550.0
South Waterfront Walkway - Sinatra Dr & 1 St,8 St & Washington St,member,8.2,spring,2022-04-28,Thursday,Afternoon,classic_bike,2095,305.0
South Waterfront Walkway - Sinatra Dr & 1 St,11 St & Washington St,casual,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,581.0
South Waterfront Walkway - Sinatra Dr & 1 St,Bloomfield St & 15 St,casual,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,490.0
South Waterfront Walkway - Sinatra Dr & 1 St,South Waterfront Walkway - Sinatra Dr & 1 St,casual,8.2,spring,2022-04-28,Thursday,Night,classic_bike,2095,1757.0
South Waterfront Walkway - Sinatra Dr & 1 St,Church Sq Park - 5 St & Park Ave,casual,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,264.0
South Waterfront Walkway - Sinatra Dr & 1 St,Columbus Park - Clinton St & 9 St,member,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,495.0
South Waterfront Walkway - Sinatra Dr & 1 St,Hamilton Park,casual,8.2,spring,2022-04-28,Thursday,Evening,classic_bike,2095,881.0
South Waterfront Walkway - Sinatra Dr & 1 St,Bloomfield St & 15 St,member,8.2,spring,2022-04-28,Thursday,Afternoon,classic_bike,2095,781.0
Fairmount Ave,McGinley Square,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,122.0
Hoboken Terminal - Hudson St & Hudson Pl,Pershing Field,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,513.0
Fairmount Ave,Sip Ave,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,272.0
Marin Light Rail,Liberty Light Rail,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,446.0
Church Sq Park - 5 St & Park Ave,Adams St & 2 St,casual,10.4,spring,2022-04-29,Friday,Night,electric_bike,2372,330.0
Astor Place,Astor Place,member,10.4,spring,2022-04-29,Friday,Night,electric_bike,2372,1258.0
Hoboken Terminal - Hudson St & Hudson Pl,Church Sq Park - 5 St & Park Ave,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,423.0
Morris Canal,Essex Light Rail,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,72.0
JC Medical Center,JC Medical Center,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,1725.0
Communipaw & Berry Lane,Communipaw & Berry Lane,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,48.0
Communipaw & Berry Lane,Communipaw & Berry Lane,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,827.0
Marin Light Rail,Harborside,casual,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,303.0
Hoboken Ave at Monmouth St,Harborside,casual,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,910.0
Newark Ave,Warren St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,252.0
Union St,Lincoln Park,member,10.4,spring,2022-04-29,Friday,Night,electric_bike,2372,369.0
Newark Ave,7 St & Monroe St,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,951.0
Adams St & 11 St,South Waterfront Walkway - Sinatra Dr & 1 St,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,667.0
Mama Johnson Field - 4 St & Jackson St,South Waterfront Walkway - Sinatra Dr & 1 St,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,483.0
Hoboken Ave at Monmouth St,Clinton St & Newark St,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,432.0
Hoboken Ave at Monmouth St,Brunswick & 6th,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,392.0
Grove St PATH,Jersey & 6th St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,200.0
Glenwood Ave,Grand St,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,1023.0
Liberty Light Rail,Hamilton Park,casual,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,672.0
City Hall,Washington St,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,556.0
JC Medical Center,Washington St,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,1290.0
Marin Light Rail,Marin Light Rail,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,16.0
Washington St,Washington St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,2563.0
6 St & Grand St,Grand St & 14 St,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,304.0
Jersey & 6th St,4 St & Grand St,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,1025.0
Hamilton Park,City Hall,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,2394.0
City Hall - Washington St & 1 St,Madison St & 1 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,478.0
Hamilton Park,Van Vorst Park,casual,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,251.0
Brunswick St,Sip Ave,member,10.4,spring,2022-04-29,Friday,Night,classic_bike,2372,946.0
Fairmount Ave,Sip Ave,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,385.0
Baldwin at Montgomery,Sip Ave,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,194.0
Columbus Dr at Exchange Pl,Harborside,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,108.0
Hilltop,Newport PATH,casual,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,1587.0
Southwest Park - Jackson St & Observer Hwy,Newport PATH,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,525.0
Astor Place,Pershing Field,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,1115.0
Dixon Mills,Columbus Dr at Exchange Pl,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,351.0
Willow Ave & 12 St,Willow Ave & 12 St,casual,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,5338.0
Columbus Park - Clinton St & 9 St,Willow Ave & 12 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,226.0
Clinton St & 7 St,Willow Ave & 12 St,casual,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,192.0
McGinley Square,Journal Square,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,383.0
Hoboken Ave at Monmouth St,Hoboken Terminal - Hudson St & Hudson Pl,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,425.0
Stevens - River Ter & 6 St,Hoboken Terminal - Hudson St & Hudson Pl,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,300.0
11 St & Washington St,Hoboken Terminal - Hudson St & Hudson Pl,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,925.0
Sip Ave,McGinley Square,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,228.0
McGinley Square,McGinley Square,casual,10.4,spring,2022-04-29,Friday,Night,electric_bike,2372,1475.0
McGinley Square,McGinley Square,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,25.0
Madison St & 10 St,Mama Johnson Field - 4 St & Jackson St,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,361.0
Grove St PATH,Jersey & 3rd,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,209.0
Hoboken Terminal - Hudson St & Hudson Pl,Mama Johnson Field - 4 St & Jackson St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,469.0
Van Vorst Park,Brunswick & 6th,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,289.0
Van Vorst Park,Brunswick & 6th,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,388.0
Van Vorst Park,Brunswick & 6th,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,335.0
Madison St & 10 St,Adams St & 11 St,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,114.0
8 St & Washington St,Adams St & 11 St,casual,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,233.0
12 St & Sinatra Dr N,12 St & Sinatra Dr N,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,2185.0
Madison St & 10 St,12 St & Sinatra Dr N,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,284.0
7 St & Monroe St,12 St & Sinatra Dr N,casual,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,615.0
Harborside,South Waterfront Walkway - Sinatra Dr & 1 St,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,594.0
11 St & Washington St,South Waterfront Walkway - Sinatra Dr & 1 St,casual,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,558.0
14 St Ferry - 14 St & Shipyard Ln,South Waterfront Walkway - Sinatra Dr & 1 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,325.0
Madison St & 10 St,7 St & Monroe St,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,147.0
Van Vorst Park,Glenwood Ave,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,747.0
Warren St,Marin Light Rail,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,352.0
Grove St PATH,Marin Light Rail,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,150.0
Hoboken Terminal - Hudson St & Hudson Pl,Columbus Park - Clinton St & 9 St,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,741.0
Newark Ave,Monmouth and 6th,member,10.4,spring,2022-04-29,Friday,Night,classic_bike,2372,207.0
Mama Johnson Field - 4 St & Jackson St,4 St & Grand St,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,740.0
City Hall,Lafayette Park,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,435.0
Newark Ave,Newark Ave,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,864.0
Brunswick St,Newark Ave,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,205.0
Marin Light Rail,Newark Ave,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,546.0
Hilltop,Newark Ave,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,754.0
Grove St PATH,JC Medical Center,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,329.0
Liberty Light Rail,Liberty Light Rail,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,2477.0
Harborside,Hamilton Park,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,502.0
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,420.0
Grand St,Oakland Ave,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,903.0
Adams St & 2 St,Hoboken Ave at Monmouth St,casual,10.4,spring,2022-04-29,Friday,Night,classic_bike,2372,501.0
Sip Ave,Baldwin at Montgomery,casual,10.4,spring,2022-04-29,Friday,Night,electric_bike,2372,231.0
6 St & Grand St,Baldwin at Montgomery,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,1002.0
JC Medical Center,Grove St PATH,casual,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,174.0
14 St Ferry - 14 St & Shipyard Ln,14 St Ferry - 14 St & Shipyard Ln,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,2206.0
Washington St,Hoboken Terminal - Hudson St & Hudson Pl,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,792.0
Adams St & 2 St,Hoboken Terminal - Hudson St & Hudson Pl,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,328.0
Hoboken Ave at Monmouth St,Hoboken Terminal - Hudson St & Hudson Pl,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,471.0
Hoboken Ave at Monmouth St,Hoboken Terminal - Hudson St & Hudson Pl,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,453.0
8 St & Washington St,Hoboken Terminal - Hudson St & Hudson Pl,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,300.0
Hudson St & 4 St,Grand St & 14 St,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,376.0
5 Corners Library,Leonard Gordon Park,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,527.0
Paulus Hook,City Hall - Washington St & 1 St,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,678.0
Clinton St & 7 St,City Hall - Washington St & 1 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,456.0
Church Sq Park - 5 St & Park Ave,City Hall - Washington St & 1 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,229.0
4 St & Grand St,City Hall - Washington St & 1 St,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,509.0
Adams St & 2 St,City Hall - Washington St & 1 St,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,134.0
Grand St,Bloomfield St & 15 St,member,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,2071.0
Marshall St & 2 St,Clinton St & 7 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,308.0
Washington St,Columbus Dr at Exchange Pl,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,342.0
Madison St & 10 St,7 St & Monroe St,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,147.0
Grand St,Newport Pkwy,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,888.0
Newport PATH,Heights Elevator,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,1163.0
Hilltop,Newark Ave,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,353.0
Grove St PATH,Liberty Light Rail,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,357.0
Newport PATH,City Hall,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,2087.0
Madison St & 1 St,South Waterfront Walkway - Sinatra Dr & 1 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,1347.0
Leonard Gordon Park,5 Corners Library,member,10.4,spring,2022-04-29,Friday,Night,electric_bike,2372,320.0
Newport Pkwy,Columbus Park - Clinton St & 9 St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,816.0
Oakland Ave,Columbus Park - Clinton St & 9 St,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,658.0
Sip Ave,Baldwin at Montgomery,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,194.0
Hoboken Ave at Monmouth St,Hoboken Ave at Monmouth St,casual,10.4,spring,2022-04-29,Friday,Afternoon,docked_bike,2372,2386.0
Grove St PATH,Lafayette Park,casual,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,608.0
Grove St PATH,Lafayette Park,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,537.0
Grove St PATH,Monmouth and 6th,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,270.0
Adams St & 2 St,4 St & Grand St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,133.0
4 St & Grand St,4 St & Grand St,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,6.0
4 St & Grand St,4 St & Grand St,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,930.0
8 St & Washington St,4 St & Grand St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,249.0
Newport PATH,Harborside,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,287.0
Hudson St & 4 St,8 St & Washington St,member,10.4,spring,2022-04-29,Friday,Morning,classic_bike,2372,466.0
Hoboken Terminal - Hudson St & Hudson Pl,11 St & Washington St,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,371.0
Stevens - River Ter & 6 St,8 St & Washington St,member,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,101.0
11 St & Washington St,11 St & Washington St,casual,10.4,spring,2022-04-29,Friday,Evening,docked_bike,2372,1816.0
4 St & Grand St,11 St & Washington St,casual,10.4,spring,2022-04-29,Friday,Afternoon,classic_bike,2372,430.0
Hoboken Terminal - Hudson St & Hudson Pl,Warren St,member,10.4,spring,2022-04-29,Friday,Night,classic_bike,2372,618.0
Washington St,Newport Pkwy,member,10.4,spring,2022-04-29,Friday,Morning,electric_bike,2372,149.0
Hudson St & 4 St,Newport Pkwy,casual,10.4,spring,2022-04-29,Friday,Afternoon,electric_bike,2372,531.0
Hilltop,Warren St,member,10.4,spring,2022-04-29,Friday,Evening,classic_bike,2372,522.0
Newport PATH,Newport Pkwy,member,10.4,spring,2022-04-29,Friday,Evening,electric_bike,2372,591.0
